loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
2521,0.000,34.706,48.483,2.137,2.202,6.162,20.493,0.560,14.447,-0.456,2.379,7.735,21.653,0.000,0.000,0.000,0.000,0,0.092,0.030,868,1055,1455,1065,3.113,6.775
2522,0.000,34.838,48.637,2.148,3.279,6.406,20.737,0.450,14.359,-0.478,1.957,7.462,21.042,0.000,0.000,0.000,0.000,0,0.089,0.029,869,1055,1456,1065,2.289,6.409
2523,0.000,34.992,48.769,2.170,3.458,6.260,21.622,0.341,14.271,-0.489,2.302,7.129,20.951,0.000,0.000,0.000,0.000,0,0.088,0.029,868,1056,1456,1065,2.197,6.134
2524,0.000,35.124,48.901,2.148,2.834,5.956,22.049,0.231,14.184,-0.467,2.649,7.069,21.622,0.000,0.000,0.000,0.000,0,0.089,0.030,867,1055,1454,1064,3.204,6.317
2525,0.000,35.256,49.033,2.203,2.419,5.920,21.988,0.143,14.096,-0.489,2.587,7.172,22.538,0.000,0.000,0.000,0.000,0,0.090,0.029,867,1055,1455,1066,3.388,6.226
2526,0.000,35.366,49.165,2.181,2.486,5.855,21.958,0.055,14.008,-0.478,2.534,7.088,23.026,0.000,0.000,0.000,0.000,0,0.088,0.029,868,1055,1458,1066,2.747,5.951
2527,0.000,35.475,49.274,2.181,1.900,5.723,21.439,-0.011,13.920,-0.478,2.245,6.949,23.087,0.000,0.000,0.000,0.000,0,0.085,0.028,867,1055,1458,1066,2.380,5.859
2528,0.000,35.585,49.406,2.181,1.744,5.616,20.645,-0.121,13.832,-0.500,2.015,7.193,23.239,0.000,0.000,0.000,0.000,0,0.084,0.028,868,1057,1456,1066,2.472,5.768
2529,0.000,35.673,49.538,2.203,1.964,5.735,19.913,-0.231,13.744,-0.489,2.178,7.536,23.148,0.000,0.000,0.000,0.000,0,0.082,0.028,868,1054,1457,1066,1.831,5.676
2530,0.000,35.783,49.648,2.203,2.400,5.889,19.516,-0.341,13.656,-0.478,2.398,7.593,23.056,0.000,0.000,0.000,0.000,0,0.082,0.028,868,1054,1457,1065,1.740,5.585
2531,0.000,35.893,49.780,2.203,2.807,6.032,19.242,-0.450,13.568,-0.500,2.175,7.620,22.812,0.000,0.000,0.000,0.000,0,0.082,0.028,868,1054,1458,1066,1.923,5.676
2532,0.000,36.003,49.890,2.214,2.458,5.680,18.296,-0.560,13.480,-0.478,1.993,7.694,22.629,0.000,0.000,0.000,0.000,0,0.079,0.027,864,1054,1459,1067,2.380,5.859
2533,0.000,36.135,50.000,2.225,2.666,5.632,17.746,-0.670,13.393,-0.489,2.467,7.419,23.087,0.000,0.000,0.000,0.000,0,0.079,0.027,868,1052,1459,1066,2.747,5.951
2534,0.000,36.244,50.109,2.236,3.564,6.300,18.204,-0.758,13.305,-0.467,2.577,7.208,23.148,0.000,0.000,0.000,0.000,0,0.078,0.027,866,1054,1461,1065,2.380,5.676
2535,0.000,36.376,50.241,2.258,3.028,6.133,18.448,-0.868,13.217,-0.467,2.257,7.512,22.995,0.000,0.000,0.000,0.000,0,0.077,0.026,867,1054,1460,1065,2.655,5.585
2536,0.000,36.486,50.351,2.247,1.572,5.676,17.472,-0.978,13.129,-0.489,2.240,7.617,22.965,0.000,0.000,0.000,0.000,0,0.076,0.027,867,1054,1460,1067,3.479,6.226
